I1,P(IPO),P(H),P(L),P(1Day),C1,C2,C3,C4,C5,C6,C7,T1,T2,T3,T4,T5,S1,S2,S3,P(Mid),Y1,Y2,C3_Prime,C5_Prime,C6_Prime,industry,industry_1,industry_2,industry_3,industry_4,industry_5,S1_Prime,S2_Prime,S3_Prime,T3_Prime,T4_Prime,T5_Prime,market_cap
ELOQ,2.4423470353692043,2.2571787177370006,2.2512917986064953,2.344683944918872,5.840641657373398,True,-0.5748897078944829,0.01734874565383533,0.3509154010015656,0.38321394385658,4.2675693126960565,6.366470447731438,9.922603669728359,9.745429247877853,2.7557872410937065,6.947937068614969,4.61512051684126,4.795790545596741,5.318119993844216,2.3513752571634776,0,1,0,3.6900510799922084,2.1196796658966526,2.0,0,1,0,0,0,-5.307483152887099,-5.126813124131617,-4.604483675884142,0.7016301653954283,0.5663726219577001,0.05106445599921515,16.034714042019267
EM,2.740840023925201,2.493315476119323,2.6026896854443837,2.5468498843295904,5.811140992976701,True,0.49324241486609405,0.026555255526722457,0.34401946588233956,0.35309559668384716,6.749461528477954,6.1903154058531475,9.760078969240771,9.577272530367564,2.6781674518388123,6.815639990074331,4.553876891600541,4.727387818712341,5.3230099791384085,2.6741486494265287,0,1,1,1.3173893700389743,1.9034610713106546,2.0,0,1,0,0,0,-5.206202077640231,-5.032691150528431,-4.437068990102364,0.6937713235491595,0.571759103735555,0.05263157894736842,19.721825630030562
EMAG,2.5649493574615367,2.46621207433047,2.5649493574615367,2.4634687883351556,4.406719247264253,True,-0.9045041696510274,0.006385606555695641,0.35449106436058064,0.3654989156570514,3.824327758288985,6.144185634125646,9.333619388136354,9.236300473645715,2.557759296802023,6.368187186350492,3.828641396489095,4.48863636973214,4.882801922586371,2.6390573296152584,1,1,0,1.367773504005222,0.0,2.0,0,1,0,0,0,-5.504977991647259,-4.844983018404214,-4.450817465549983,0.823132718893606,0.3610307797159646,0.05153818953323904,17.98989782785991
ENPH,1.791759469228055,1.9129311827723894,1.791759469228055,1.943414131254741,5.666426688112432,True,-0.9359901623141157,0.038019996703800685,0.3494756959915552,0.3605976785299327,5.007450227151481,5.948034989180646,9.56598478510039,9.411810747608898,2.5311970640757226,6.705639094860003,4.07753744390572,4.74493212836325,5.37989735354046,1.8718021769015913,1,1,0,1.4771402801281976,0.0,1.0,1,0,0,0,0,-5.4884473411946715,-4.821052656737141,-4.1860874315599315,0.734659556886863,0.47153501625888783,0.05724896643542849,17.801121923428287
ENSG,2.772588722239781,2.8020393306553877,2.995732273553991,1.6807634624141525,5.187385805840755,False,0.8193212706006459,-0.012382727363617861,0.35418791265686494,0.3674560133789501,5.882135054359543,6.47543271670409,9.775540538205506,9.665103451805633,2.7354933950482456,6.675823221634848,4.330733340286331,4.976733742420574,5.3981627015177525,3.044522437723423,1,0,1,1.6315114885846271,0.0,2.0,0,1,0,0,0,-5.444807197919175,-4.798806795784931,-4.377377836687753,0.8018175644023233,0.4168105013995693,0.04506193885668826,17.974393641323946
ENTA,2.6390573296152584,2.519842099789747,2.6390573296152584,2.580324874718776,4.90527477843843,True,0.7368062997280772,0.03047147241511062,0.35564999804512004,0.3674560133789501,3.730645003346404,6.272877006546167,9.714805812589491,9.625425723461337,2.6948408932510226,6.659293919683638,5.0689042022202315,4.465908118654584,5.209486152841421,2.70805020110221,1,1,1,1.4372584106873134,0.0,1.0,1,0,0,0,0,-4.645901610369259,-5.248897693934907,-4.5053196597480705,0.8363064398177568,0.5222107511569953,0.04709860515669344,17.840862248699423
ENTR,1.791759469228055,2.0,1.791759469228055,1.9486951687459213,4.890349128221754,True,-0.46415888336127786,0.0400947259947003,0.3457814339441598,0.36153269287261736,3.7249943877847738,6.1463292576688975,9.430679995957659,9.328212292571072,2.5727623186035333,6.522092798170152,3.713572066704308,4.77912349311153,5.017279836814924,1.9459101490553132,1,1,0,2.1343849825759706,0.0,1.0,1,0,0,0,0,-5.71710792925335,-4.6515565028461285,-4.413400159142734,0.8146999388098147,0.3856223835223235,0.05455274769354192,17.686711568872166
ENV,2.1972245773362196,2.1544346900318834,2.1972245773362196,2.1708269510798512,4.8283137373023015,True,-0.31072325059538586,0.04110381750255497,0.3511977646869428,0.36263874750774633,4.355733992718958,6.0014148779611505,9.36082720525012,9.266153436795395,2.5295904629717776,6.4425401664681985,3.970291913552122,4.59511985013459,4.844187086458591,2.2512917986064953,1,1,0,1.481445989394547,0.0,2.0,0,1,0,0,0,-5.390535291697997,-4.765707355115529,-4.5166401187915275,0.8274988703155396,0.42057151259680425,0.054026152787336544,17.958645284355807
EPAM,2.4849066497880004,2.620741394208897,2.772588722239781,2.4101422641752306,5.493061443340548,True,1.0259855680060184,0.04946365377677967,0.3491575767601875,0.36393587186373255,5.8127205830904565,6.0063531596017325,9.540219493127752,9.347926034928745,2.5771791158831414,6.63200177739563,4.605170185988092,4.68213122712422,4.955827057601261,2.833213344056216,1,1,1,1.9248805936763198,0.0,2.0,0,1,0,0,0,-4.935049307139661,-4.8580882660035325,-4.584392435526492,0.6807317772677496,0.5208146278725521,0.05457290767903365,18.09217667698033
EPOC,2.772588722239781,2.46621207433047,2.5649493574615367,2.800340055827996,5.303304908059076,True,0.5539658256754463,0.014589883564370135,0.3535498569636348,0.36489911645055284,4.644275507868671,6.568077911411976,9.744726260151186,9.650142492488797,2.7189229102189927,6.7661917146603505,4.330733340286331,4.882801922586371,5.198497031265826,2.6390573296152584,0,1,1,1.4248324360474212,2.4264275032025866,2.0,0,1,0,0,0,-5.413992919864856,-4.861924337564815,-4.546229228885361,0.827647834830029,0.3219606110339604,0.050867323019221755,18.267063255286764
ERII,2.1400661634962708,2.080083823051904,1.9459101490553132,2.1421563790772775,4.5217885770490405,True,0.49324241486609405,-0.039427182272424366,0.34810259516348757,0.35706594490877014,3.567107222184025,6.089044875446846,9.326878188224134,9.208939391060555,2.5454319088427737,6.373319789577012,3.6375861597263857,4.189654742026425,4.859812404361672,2.0794415416798357,0,1,1,1.230422909947806,1.8420157493201932,1.0,1,0,0,0,0,-5.689292028497748,-5.137223446197709,-4.467065783862462,0.789877353484534,0.3804176243437662,0.05215379138483446,18.594634051075804
ETRM,2.0794415416798357,2.080083823051904,2.0794415416798357,3.634241474487796,5.159055299214529,True,-4.5978565943613185,-0.04017284790046339,0.35589235068423963,0.3654989156570514,4.592588484196865,5.594711379601839,8.844912950899548,8.74321260347591,2.3151907936421487,5.8971538676367405,2.9444389791664403,4.276666119016055,4.543294782270004,2.1400661634962708,1,1,0,1.1822861189063576,0.0,1.0,1,0,0,0,0,-5.900473971733108,-4.568246831883494,-4.301618168629545,0.8159512284609085,0.3277456088224319,0.05245712638708748,17.50439001207821
EVVV,2.6390573296152584,2.620741394208897,2.772588722239781,2.418719333461711,4.276666119016055,True,-1.5700144696896232,0.012479814606479392,0.347962306918407,0.35842593930488703,4.458223495009335,6.3578422665081,9.593355351246755,9.480749115757506,2.654674882554339,6.75343791859778,4.418840607796598,5.209486152841421,5.0369526024136295,2.833213344056216,1,1,0,1.4248457576831048,0.0,1.0,1,0,0,0,0,-5.174514743450158,-4.383869198405335,-4.5564027488331265,0.7983465752598299,0.3679463188848073,0.058430490216131455,18.91969690975886
EXA,2.302585092994046,2.3513346877207577,2.3978952727983707,2.139974975013418,5.799092654460526,False,0.9283177667225557,0.03158121781594317,0.35752730536246863,0.36359022152407217,3.63513579160399,6.369900982828227,9.794453631511994,9.715107681158209,2.7245025455000436,6.856461984594587,4.859812404361672,5.017279836814924,5.181783550292085,2.4849066497880004,1,0,1,0.7471171255200869,0.0,2.0,0,1,0,0,0,-4.934641227150321,-4.7771737946970685,-4.612670081219908,0.85325920703335,0.49047956933758674,0.05297200847552136,17.95067711470663
EXAM,2.772588722239781,2.620741394208897,2.772588722239781,2.561158291204971,4.330733340286331,True,-0.5192494101851104,0.051102896447133964,0.35128090731053746,0.35948272971380224,3.904676082765093,6.18826412308259,9.504873919377065,9.386308454797962,2.618038197168373,6.678342114654332,4.143134726391533,4.948759890378168,5.14166355650266,2.833213344056216,1,1,0,1.0835956021156217,0.0,2.0,0,1,0,0,0,-5.3617391929855325,-4.5561140289988975,-4.363210362874406,0.7888879928147616,0.4371734923198226,0.05921787709497207,18.920243175439644
EXLS,2.6026896854443837,2.2894284851066633,2.302585092994046,2.660890281480269,6.52649485957079,True,0.6382504298859907,0.03588740285130387,0.352054405400469,0.3654989156570514,4.303443278295723,6.280395838960195,9.517751539608959,9.398561160701128,2.604308523587083,6.584791392385716,4.23410650459726,4.718498871295094,5.236441962829949,2.3978952727983707,0,1,1,1.698864490476193,2.8325816747135235,5.0,0,0,0,0,1,-5.283645035011699,-4.799252668313865,-4.28130957677901,0.7879026338869978,0.341371039010226,0.05323920876535039,18.02763815584276
EXPR,2.833213344056216,2.7144176165949063,2.8903717578961645,2.5586149734560246,4.454347296253507,True,-0.6979532046908885,-0.03718971511231524,0.344001358069449,0.35603843514505,7.459920523276923,6.329720905522696,9.844957610345725,9.705280486511949,2.7166749330934135,6.79794041297493,4.68213122712422,5.19295685089021,5.159055299214529,2.9444389791664403,1,0,0,1.7130757639076355,0.0,4.0,0,0,0,1,0,-5.162826383221505,-4.652000759455514,-4.685902311131196,0.7562719481829502,0.5134833709857302,0.047500397603774586,19.42131262426027
EYET,3.044522437723423,2.7144176165949063,2.8903717578961645,3.187975757593767,4.941642422609304,True,-1.2096445008963261,-0.014565682221295203,0.3496114870737932,0.36325959348059284,3.7237397127498704,5.225746673713202,8.504310565585223,8.407824654360873,2.1508289121133606,5.723585101952381,3.828641396489095,3.5263605246161616,4.330733340286331,2.9444389791664403,0,1,0,1.779766377204413,2.19158741684435,1.0,1,0,0,0,0,-4.675669169096129,-4.977950040969063,-4.173577225298892,0.8245052063495399,0.28329864724245574,0.0619935170178282,18.73183517258929
FACE,2.833213344056216,2.5712815906582356,2.70805020110221,2.7016907249318716,4.330733340286331,True,0.8387206526527142,0.017113521083632423,0.3572303624949058,0.3620652637383053,4.365719391399152,5.961005339623274,9.280612424961515,9.168476167877484,2.5048563546461438,6.317164686747284,4.02535169073515,4.418840607796598,4.8283137373023015,2.772588722239781,0,1,1,0.602958105485999,1.8420157493201932,1.0,1,0,0,0,0,-5.255260734226365,-4.861771817164916,-4.452298687659213,0.7990973393479662,0.405256934849612,0.05164056674123788,18.663626922562756
FANG,2.8622008809294686,2.6684016487219453,2.833213344056216,2.596247050925552,5.484796933490655,True,-0.2714417616594906,-0.041430293245650736,0.35026550054886296,0.3579492752959716,3.8851039160768823,6.285998094508865,9.758172721371269,9.588023099071895,2.6584538015022856,6.594413459749778,3.8066624897703196,5.0689042022202315,5.0689042022202315,2.8903717578961645,1,0,0,1.0328009792123618,0.0,5.0,0,0,0,0,1,-5.951510231600949,-4.689268519151038,-4.689268519151038,0.7115573612033619,0.4321164896365421,0.042266551026308184,19.203440083201997
FB,3.6375861597263857,3.3619754067989636,3.5263605246161616,3.3687975728039388,4.672828834461906,True,0.7774980097342586,-0.08225588236193797,0.32602280052895616,0.33460011769659964,8.219056661060598,6.403574197934815,9.73825907316835,9.660523873772611,2.7166749330934135,6.725033642166843,4.709530201312334,4.653960350157523,5.342334251964811,3.58351893845611,0,1,1,1.6244782801142914,1.7710976153043514,2.0,0,1,0,0,0,-5.028728871856017,-5.084298723010828,-4.39592482120354,0.8560124155559105,0.4429739923687557,0.049132947976878616,23.496284302458324
FCL,3.091042453358316,2.6684016487219453,2.833213344056216,2.3361643641776295,4.709530201312334,True,1.2004627844654687,0.02059574803800171,0.34862808194816614,0.3531235365815632,6.902038971986028,6.313548046277095,9.57254997141339,9.473089177882752,2.6125895576146507,6.690842277418564,4.59511985013459,5.236441962829949,5.087596335232384,2.8903717578961645,0,0,1,0.63139867588834,2.811442217672497,5.0,0,0,0,0,1,-4.9774301212788,-4.336108008583441,-4.484953636181006,0.8196141591680963,0.33187618147448017,0.05603898364079359,20.06822336242001
FFN,2.302585092994046,2.2894284851066633,2.302585092994046,1.987421050883447,6.767343125265392,False,-1.46434435050312,0.04943393010665701,0.3522190245045695,0.3654989156570514,5.846430104499904,6.555356891810665,9.950132560359172,9.830701782810475,2.8020393306553872,7.045776576879511,4.812184355372417,5.43372200355424,5.204006687076795,2.3978952727983707,1,0,0,1.6761465022684587,0.0,2.0,0,1,0,0,0,-5.137948204986754,-4.516410556804932,-4.746125873282376,0.7875239034959246,0.4740018898886908,0.05478406108327368,17.72753356339242
FIO,2.9444389791664403,2.620741394208897,2.772588722239781,2.8231080866430855,4.5217885770490405,True,-0.7428958841446565,-0.05263816056638923,0.3448562265244206,0.35807584905456263,3.5895010101336573,6.0014148779611505,9.589529948672084,9.426096704856375,2.605697859775282,6.47543271670409,4.110873864173311,4.700480365792417,5.087596335232384,2.833213344056216,0,1,0,1.8446589229153976,2.274366019525953,1.0,1,0,0,0,0,-5.478656084498773,-4.889049582879668,-4.5019336134397,0.7211800230522276,0.6002413979021665,0.04441858873451509,19.269548799509085
FIRE,2.70805020110221,2.4101422641752306,2.4849066497880004,2.492779151612382,4.90527477843843,True,-0.34199518933533934,-0.04436262175280906,0.35327968408915866,0.3642683019778403,3.8050166917429786,6.257667587882639,9.573941275985648,9.475930197953147,2.6431738550118316,6.616065185132817,4.204692619390966,5.003946305945459,5.159055299214529,2.5649493574615367,0,1,0,1.3877617415294636,2.4871131731971623,2.0,0,1,0,0,0,-5.369248656594682,-4.569994970040189,-4.414885976771119,0.8219940223234409,0.426744322602428,0.05192909280500521,18.27623283958649
FIVE,2.833213344056216,2.5712815906582356,2.70805020110221,2.981365978871846,4.5217885770490405,True,0.5065797019100885,0.023492497110513433,0.3472928310653521,0.36003518815555985,5.284162659679658,6.19644412779452,9.448648359810164,9.348100311680668,2.593058197109723,6.272877006546167,4.219507705176107,4.343805421853684,5.017279836814924,2.772588722239781,0,1,1,1.7249704088485727,1.8420157493201932,4.0,0,0,0,1,0,-5.229140654634057,-5.10484293795648,-4.43136852299524,0.8178338370053856,0.38334003923992344,0.041761878496572376,18.912088217861253
FLT,3.1354942159291497,2.9624960684073707,3.1354942159291497,3.0092308274032264,5.497168225293202,True,1.041580437306559,0.0552387875374565,0.34478015796359346,0.3578403455013662,5.869503106563713,6.561030665896573,9.833011438731804,9.703572127341126,2.751576689498378,6.920671504248683,4.31748811353631,5.0369526024136295,5.214935757608986,3.1986731175506815,1,1,1,1.8262548546306692,0.0,2.0,0,1,0,0,0,-5.515523325195493,-4.796058836318174,-4.618075681122818,0.7719167104611698,0.3768258013920204,0.05434840924942325,19.49063632337067
FLTX,2.833213344056216,2.5712815906582356,2.70805020110221,2.8147183822317845,3.828641396489095,True,0.4308869380063767,-0.011098404275872215,0.35040633552444866,0.36172796745975017,4.525228306564549,6.467698726104354,10.08138266037717,9.955700423983062,2.8172691138478405,7.164720378771857,5.003946305945459,5.384495062789089,5.652489180268651,2.772588722239781,0,1,1,1.4828798582703262,1.8420157493201932,2.0,0,1,0,0,0,-5.07743635443171,-4.69688759758808,-4.428893480108519,0.7777388552460318,0.6027931021179739,0.054114003515526914,18.70444891708301
FN,2.302585092994046,2.4101422641752306,2.4849066497880004,2.207002481221052,5.37989735354046,True,0.9761000076685076,-0.0014126500501653585,0.35054663850697676,0.36103580229405585,6.0892693400487,6.269096283706261,9.662879887470275,9.539284342176604,2.6571971456126713,6.60934924316738,4.290459441148391,4.976733742420574,4.948759890378168,2.5649493574615367,1,1,1,1.378727836447629,0.0,1.0,1,0,0,0,0,-5.372420446321885,-4.686146145049702,-4.714119997092108,0.7809914391584586,0.4444444444444444,0.04719201170260128,18.258161814454592
FNET,2.1972245773362196,2.3513346877207577,2.3978952727983707,2.0839287333605436,4.919980925828125,False,0.6463304070095651,-0.0038625301630184003,0.35898252584342194,0.37174603583018134,2.6868265646505836,5.521460917862246,8.969287400118406,8.758412389457677,2.3490100793232545,5.91350300563827,3.8918202981106265,4.276666119016055,4.189654742026425,2.4849066497880004,1,1,1,1.4785646524142058,0.0,1.0,1,0,0,0,0,-5.077467102007779,-4.692621281102349,-4.7796326580919795,0.6558979794119871,0.45158400000000004,0.04708577246118605,16.929025867174648
FOLD,2.70805020110221,2.519842099789747,2.6390573296152584,2.4345691440381345,4.127134385045092,True,-1.2765008597719816,0.005860839623049092,0.3535657766006849,0.3654989156570514,4.592588484196865,5.849324779946859,9.038958755220563,8.949235314374855,2.4060258460919335,6.139884552226255,3.912023005428146,4.3694478524670215,4.990432586778736,2.70805020110221,0,0,0,1.4922038960390573,0.0,1.0,1,0,0,0,0,-5.126935749792416,-4.669510902753541,-4.048526168441827,0.8357323424526059,0.3125679974088316,0.055074183976261126,18.132998671500584
